ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-02-22,1629.694832930969,-1956.526561570765,3414.5281186474913,1629.694832930969,1629.694832930969,-885.5503822072754,-885.5503822072754,-885.5503822072754,411.61042650135823,411.61042650135823,411.61042650135823,-1297.1608087086333,-1297.1608087086333,-1297.1608087086333,0.0,0.0,0.0,744.1444507236935
2016-02-23,1630.588706258545,-2525.9541202746213,3052.6371736617125,1630.588706258545,1630.588706258545,-1427.8321879582777,-1427.8321879582777,-1427.8321879582777,-172.03488485367808,-172.03488485367808,-172.03488485367808,-1255.7973031045997,-1255.7973031045997,-1255.7973031045997,0.0,0.0,0.0,202.75651830026732
2016-02-25,1632.376452913697,-2143.6629834518567,3555.5844021271696,1632.376452913697,1632.376452913697,-978.9728344779153,-978.9728344779153,-978.9728344779153,156.0358392112978,156.0358392112978,156.0358392112978,-1135.008673689213,-1135.008673689213,-1135.008673689213,0.0,0.0,0.0,653.4036184357817
2016-02-27,1634.1641995688492,-2031.0845089328545,3420.527326582874,1634.1641995688492,1634.1641995688492,-947.3504790612736,-947.3504790612736,-947.3504790612736,21.48515800296143,21.48515800296143,21.48515800296143,-968.835637064235,-968.835637064235,-968.835637064235,0.0,0.0,0.0,686.8137205075756
2016-02-28,1635.058072896425,-1776.3100251539647,3886.5283562330555,1635.058072896425,1635.058072896425,-667.9516445079922,-667.9516445079922,-667.9516445079922,203.64879672832797,203.64879672832797,203.64879672832797,-871.6004412363202,-871.6004412363202,-871.6004412363202,0.0,0.0,0.0,967.1064283884328
2016-02-29,1635.951946224001,-1325.0801953715097,4213.536976753183,1635.951946224001,1635.951946224001,-355.2431864163232,-355.2431864163232,-355.2431864163232,411.6104265010053,411.6104265010053,411.6104265010053,-766.8536129173285,-766.8536129173285,-766.8536129173285,0.0,0.0,0.0,1280.7087598076778
2016-03-01,1636.845819551577,-2196.646202072449,3648.7087586274174,1636.845819551577,1636.845819551577,-828.2616682224602,-828.2616682224602,-828.2616682224602,-172.03488485441574,-172.03488485441574,-172.03488485441574,-656.2267833680447,-656.2267833680447,-656.2267833680447,0.0,0.0,0.0,808.5841513291168
2016-03-03,1638.633566206729,-1452.534845163837,4101.445322610927,1638.633566206729,1638.633566206729,-268.3427624220965,-268.3427624220965,-268.3427624220965,156.0358392069738,156.0358392069738,156.0358392069738,-424.3786016290702,-424.3786016290702,-424.3786016290702,0.0,0.0,0.0,1370.2908037846325
2016-03-04,1639.527439534305,-1038.7103442030627,4610.335225311801,1639.527439534305,1639.527439534305,112.89476120829815,112.89476120829815,112.89476120829815,419.72081846455404,419.72081846455404,419.72081846455404,-306.82605725625587,-306.82605725625587,-306.82605725625587,0.0,0.0,0.0,1752.422200742603
2016-03-05,1640.421312861881,-1131.9488149775807,4085.220283429322,1640.421312861881,1640.421312861881,-169.16817138572074,-169.16817138572074,-169.16817138572074,21.485158003558084,21.485158003558084,21.485158003558084,-190.65332938927887,-190.65332938927887,-190.65332938927887,0.0,0.0,0.0,1471.2531414761602
2016-03-06,1641.3151861894569,-952.5113385900768,4648.960509715055,1641.3151861894569,1641.3151861894569,125.98276185352753,125.98276185352753,125.98276185352753,203.64879672902526,203.64879672902526,203.64879672902526,-77.66603487549773,-77.66603487549773,-77.66603487549773,0.0,0.0,0.0,1767.2979480429844
2016-03-07,1642.2090595170332,-671.7051682382081,4650.4752451554705,1642.2090595170332,1642.2090595170332,442.02033933913975,442.02033933913975,442.02033933913975,411.61042650065224,411.61042650065224,411.61042650065224,30.40991283848751,30.40991283848751,30.40991283848751,0.0,0.0,0.0,2084.229398856173
2016-03-08,1643.102932844609,-1098.2815993136232,4401.969099907084,1643.102932844609,1643.102932844609,-40.07162996404774,-40.07162996404774,-40.07162996404774,-172.0348848532807,-172.0348848532807,-172.0348848532807,131.96325488923296,131.96325488923296,131.96325488923296,0.0,0.0,0.0,1603.0313028805613
2016-03-09,1643.9968061721847,-1807.4776523270154,3575.212856939917,1643.9968061721847,1643.9968061721847,-814.9368599796757,-814.9368599796757,-814.9368599796757,-1040.466154052437,-1040.466154052437,-1040.466154052437,225.52929407276156,225.52929407276156,225.52929407276156,0.0,0.0,0.0,829.0599461925091
2016-03-10,1644.890679499761,-645.3510006926391,4833.7330021825965,1644.890679499761,1644.890679499761,465.85388899332054,465.85388899332054,465.85388899332054,156.03583920706154,156.03583920706154,156.03583920706154,309.81804978625905,309.81804978625905,309.81804978625905,0.0,0.0,0.0,2110.7445684930817
2016-03-11,1645.784552827337,-214.34057617393393,5115.025171182295,1645.784552827337,1645.784552827337,803.4588704762328,803.4588704762328,803.4588704762328,419.72081846460406,419.72081846460406,419.72081846460406,383.73805201162867,383.73805201162867,383.73805201162867,0.0,0.0,0.0,2449.2434233035697
2016-03-12,1646.678426154913,-653.0593927750677,5056.289362038392,1646.678426154913,1646.678426154913,467.90043678291005,467.90043678291005,467.90043678291005,21.485158003004933,21.485158003004933,21.485158003004933,446.41527877990524,446.41527877990524,446.41527877990524,0.0,0.0,0.0,2114.578862937823
2016-03-13,1647.572299482489,-548.4179269717666,5059.1414380443275,1647.572299482489,1647.572299482489,700.8556626066395,700.8556626066395,700.8556626066395,203.64879672861116,203.64879672861116,203.64879672861116,497.20686587802834,497.20686587802834,497.20686587802834,0.0,0.0,0.0,2348.4279620891284
2016-03-14,1648.466172810065,-182.54622930597193,5534.925736431531,1648.466172810065,1648.466172810065,947.3197761729895,947.3197761729895,947.3197761729895,411.61042650158953,411.61042650158953,411.61042650158953,535.7093496714002,535.7093496714002,535.7093496714002,0.0,0.0,0.0,2595.7859489830544
2016-03-15,1649.3600461376411,-772.1081486214679,4814.554536120428,1649.3600461376411,1649.3600461376411,389.72645556956627,389.72645556956627,389.72645556956627,-172.03488485401837,-172.03488485401837,-172.03488485401837,561.7613404235847,561.7613404235847,561.7613404235847,0.0,0.0,0.0,2039.0865017072074
2016-03-17,1651.1477927927929,-356.0323697728413,4940.433835889544,1651.1477927927929,1651.1477927927929,733.0919586841355,733.0919586841355,733.0919586841355,156.03583920831136,156.03583920831136,156.03583920831136,577.0561194758243,577.0561194758243,577.0561194758243,0.0,0.0,0.0,2384.239751476928
2016-03-18,1652.0416661203687,-106.0113125802818,5397.717352301567,1652.0416661203687,1652.0416661203687,986.8550352576187,986.8550352576187,986.8550352576187,419.720818464654,419.720818464654,419.720818464654,567.1342167929647,567.1342167929647,567.1342167929647,0.0,0.0,0.0,2638.8967013779875
2016-03-19,1652.935539447945,-613.9297197345154,4918.917721618473,1652.935539447945,1652.935539447945,567.8863602930413,567.8863602930413,567.8863602930413,21.485158004404063,21.485158004404063,21.485158004404063,546.4012022886371,546.4012022886371,546.4012022886371,0.0,0.0,0.0,2220.8218997409863
2016-03-20,1653.829412775521,-393.7945735616849,5032.989075119453,1653.829412775521,1653.829412775521,719.409803732989,719.409803732989,719.409803732989,203.64879672797287,203.64879672797287,203.64879672797287,515.7610070050162,515.7610070050162,515.7610070050162,0.0,0.0,0.0,2373.23921650851
2016-03-21,1654.723286103097,-3.041043947050053,5183.578028951834,1654.723286103097,1654.723286103097,887.8800959254293,887.8800959254293,887.8800959254293,411.6104265003839,411.6104265003839,411.6104265003839,476.26966942504555,476.26966942504555,476.26966942504555,0.0,0.0,0.0,2542.6033820285265
2016-03-22,1655.617159430673,-815.7368258765929,4701.161510613301,1655.617159430673,1655.617159430673,257.07206295279383,257.07206295279383,257.07206295279383,-172.0348848547561,-172.0348848547561,-172.0348848547561,429.10694780754994,429.10694780754994,429.10694780754994,0.0,0.0,0.0,1912.6892223834668
2016-03-24,1657.404906085825,-496.8993274091141,5033.424691312935,1657.404906085825,1657.404906085825,472.9568409228827,472.9568409228827,472.9568409228827,156.0358392073553,156.0358392073553,156.0358392073553,316.9210017155274,316.9210017155274,316.9210017155274,0.0,0.0,0.0,2130.3617470087074
2016-03-25,1658.298779413401,-451.82028286197726,5217.698966046757,1658.298779413401,1658.298779413401,674.3170741041173,674.3170741041173,674.3170741041173,419.72081846420787,419.72081846420787,419.72081846420787,254.59625563990946,254.59625563990946,254.59625563990946,0.0,0.0,0.0,2332.615853517518
2016-03-26,1659.1926527409769,-864.7475973138173,4601.297236504951,1659.1926527409769,1659.1926527409769,211.41816777558572,211.41816777558572,211.41816777558572,21.48515800385091,21.48515800385091,21.48515800385091,189.93300977173476,189.93300977173476,189.93300977173476,0.0,0.0,0.0,1870.6108205165626
2016-03-27,1660.0865260685532,-574.41745868774,4611.889909189966,1660.0865260685532,1660.0865260685532,327.9081378346878,327.9081378346878,327.9081378346878,203.64879672755885,203.64879672755885,203.64879672755885,124.2593411071289,124.2593411071289,124.2593411071289,0.0,0.0,0.0,1987.994663903241
2016-03-28,1660.980399396129,-565.4528123834684,4747.658599204746,1660.980399396129,1660.980399396129,470.45151364146517,470.45151364146517,470.45151364146517,411.61042650088353,411.61042650088353,411.61042650088353,58.84108714058164,58.84108714058164,58.84108714058164,0.0,0.0,0.0,2131.4319130375943
2016-03-29,1661.8742727237047,-1364.730717197652,4023.0665593019944,1661.8742727237047,1661.8742727237047,-177.1794741426061,-177.1794741426061,-177.1794741426061,-172.0348848554938,-172.0348848554938,-172.0348848554938,-5.1445892871122645,-5.1445892871122645,-5.1445892871122645,0.0,0.0,0.0,1484.6947985810987
2016-03-30,1662.768146051281,-2107.4956020865857,3419.557099220675,1662.768146051281,1662.768146051281,-1107.0986953232896,-1107.0986953232896,-1107.0986953232896,-1040.4661540525,-1040.4661540525,-1040.4661540525,-66.63254127078969,-66.63254127078969,-66.63254127078969,0.0,0.0,0.0,555.6694507279915
2016-03-31,1663.662019378857,-1070.0575875316356,4357.167604605975,1663.662019378857,1663.662019378857,31.346453662030253,31.346453662030253,31.346453662030253,156.03583920802407,156.03583920802407,156.03583920802407,-124.68938554599386,-124.68938554599386,-124.68938554599386,0.0,0.0,0.0,1695.008473040887
2016-04-01,1664.555892706433,-687.4121990265709,4628.298824331041,1664.555892706433,1664.555892706433,241.19155865408788,241.19155865408788,241.19155865408788,419.72081846521854,419.72081846521854,419.72081846521854,-178.52925981113063,-178.52925981113063,-178.52925981113063,0.0,0.0,0.0,1905.747451360521
2016-04-02,1665.449766034009,-1374.6917990871027,4042.423018397226,1665.449766034009,1665.449766034009,-206.0401460909783,-206.0401460909783,-206.0401460909783,21.48515800329771,21.48515800329771,21.48515800329771,-227.525304094276,-227.525304094276,-227.525304094276,0.0,0.0,0.0,1459.4096199430305
2016-04-03,1666.343639361585,-1273.30396932105,4537.7452368526465,1666.343639361585,1666.343639361585,-67.56790039515279,-67.56790039515279,-67.56790039515279,203.64879672936738,203.64879672936738,203.64879672936738,-271.21669712452024,-271.21669712452024,-271.21669712452024,0.0,0.0,0.0,1598.7757389664323
2016-04-04,1667.2375126891611,-850.6651754044169,4641.160699593863,1667.2375126891611,1667.2375126891611,102.29922916379212,102.29922916379212,102.29922916379212,411.61042650182077,411.61042650182077,411.61042650182077,-309.3111973380287,-309.3111973380287,-309.3111973380287,0.0,0.0,0.0,1769.5367418529531
2016-04-05,1668.131386016737,-1347.4904292282586,4285.542716338275,1668.131386016737,1668.131386016737,-513.7181406751871,-513.7181406751871,-513.7181406751871,-172.03488485435878,-172.03488485435878,-172.03488485435878,-341.6832558208283,-341.6832558208283,-341.6832558208283,0.0,0.0,0.0,1154.41324534155
2016-04-06,1669.0724873080594,-2656.134545914219,3011.838259815057,1669.0724873080594,1669.0724873080594,-1408.8340361283392,-1408.8340361283392,-1408.8340361283392,-1040.4661540527586,-1040.4661540527586,-1040.4661540527586,-368.36788207558067,-368.36788207558067,-368.36788207558067,0.0,0.0,0.0,260.2384511797202
2016-04-07,1670.0135885993816,-1359.7137865457414,4387.573614138058,1670.0135885993816,1670.0135885993816,-233.51471086188565,-233.51471086188565,-233.51471086188565,156.03583920927392,156.03583920927392,156.03583920927392,-389.55055007115965,-389.55055007115965,-389.55055007115965,0.0,0.0,0.0,1436.498877737496
2016-04-08,1670.954689890704,-1137.9152867295759,4225.176871502288,1670.954689890704,1670.954689890704,14.167289572492566,14.167289572492566,14.167289572492566,419.72081846430797,419.72081846430797,419.72081846430797,-405.5535288918154,-405.5535288918154,-405.5535288918154,0.0,0.0,0.0,1685.1219794631966
2016-04-09,1671.8957911820262,-1500.4906479445556,3966.0030078580908,1671.8957911820262,1671.8957911820262,-395.3339490603085,-395.3339490603085,-395.3339490603085,21.48515800274463,21.48515800274463,21.48515800274463,-416.81910706305325,-416.81910706305325,-416.81910706305325,0.0,0.0,0.0,1276.5618421217177
2016-04-10,1672.8368924733484,-1478.070602970702,4086.685292012657,1672.8368924733484,1672.8368924733484,-220.2414534997756,-220.2414534997756,-220.2414534997756,203.6487967277299,203.6487967277299,203.6487967277299,-423.8902502275055,-423.8902502275055,-423.8902502275055,0.0,0.0,0.0,1452.5954389735728
2016-04-12,1674.7190950559932,-1748.774497947837,3772.539459606761,1674.7190950559932,1674.7190950559932,-600.0301380499661,-600.0301380499661,-600.0301380499661,-172.03488485467128,-172.03488485467128,-172.03488485467128,-427.99525319529477,-427.99525319529477,-427.99525319529477,0.0,0.0,0.0,1074.688957006027
2016-04-13,1675.6601963473154,-2576.248033019836,3093.6423320660474,1675.6601963473154,1675.6601963473154,-1466.8867076663794,-1466.8867076663794,-1466.8867076663794,-1040.4661540525306,-1040.4661540525306,-1040.4661540525306,-426.42055361384865,-426.42055361384865,-426.42055361384865,0.0,0.0,0.0,208.773488680936
2016-04-14,1676.6012976386378,-1355.8734603955763,4136.840831004689,1676.6012976386378,1676.6012976386378,-267.3517461481478,-267.3517461481478,-267.3517461481478,156.03583920936168,156.03583920936168,156.03583920936168,-423.38758535750964,-423.38758535750964,-423.38758535750964,0.0,0.0,0.0,1409.24955149049
2016-04-15,1677.54239892996,-1068.9427930538611,4348.356025584123,1677.54239892996,1677.54239892996,0.11484516676669664,0.11484516676669664,0.11484516676669664,419.7208184638619,419.7208184638619,419.7208184638619,-419.6059732970951,-419.6059732970951,-419.6059732970951,0.0,0.0,0.0,1677.6572440967266
2016-04-16,1678.4835002212824,-1283.0982408768307,4110.303544102025,1678.4835002212824,1678.4835002212824,-394.26586059406475,-394.26586059406475,-394.26586059406475,21.48515800414375,21.48515800414375,21.48515800414375,-415.7510185982085,-415.7510185982085,-415.7510185982085,0.0,0.0,0.0,1284.2176396272175
2016-04-17,1679.4246015126046,-1368.981207166675,4385.890203375409,1679.4246015126046,1679.4246015126046,-208.79512538980276,-208.79512538980276,-208.79512538980276,203.64879672842727,203.64879672842727,203.64879672842727,-412.44392211823003,-412.44392211823003,-412.44392211823003,0.0,0.0,0.0,1470.6294761228019
2016-04-18,1680.365702803927,-960.5922135824484,4637.834076854952,1680.365702803927,1680.365702803927,1.376146512522282,1.376146512522282,1.376146512522282,411.61042650196737,411.61042650196737,411.61042650196737,-410.23427998944516,-410.23427998944516,-410.23427998944516,0.0,0.0,0.0,1681.7418493164494
2016-04-19,1681.3068040952492,-1730.3861892693853,3947.847415277035,1681.3068040952492,1681.3068040952492,-581.6201597107953,-581.6201597107953,-581.6201597107953,-172.03488485583412,-172.03488485583412,-172.03488485583412,-409.585274854961,-409.585274854961,-409.585274854961,0.0,0.0,0.0,1099.6866443844538
2016-04-21,1683.1890066778938,-1320.8257801988973,4279.618676703819,1683.1890066778938,1683.1890066778938,-258.2866398389048,-258.2866398389048,-258.2866398389048,156.03583920840566,156.03583920840566,156.03583920840566,-414.3224790473105,-414.3224790473105,-414.3224790473105,0.0,0.0,0.0,1424.9023668389889
2016-04-22,1684.1301079692162,-957.5880734245259,4128.575301144508,1684.1301079692162,1684.1301079692162,-0.3927695631087405,-0.3927695631087405,-0.3927695631087405,419.7208184639117,419.7208184639117,419.7208184639117,-420.11358802702046,-420.11358802702046,-420.11358802702046,0.0,0.0,0.0,1683.7373384061075
2016-04-23,1685.0712092605384,-1458.4959538569665,3985.831205784212,1685.0712092605384,1685.0712092605384,-406.783349063782,-406.783349063782,-406.783349063782,21.485158003243246,21.485158003243246,21.485158003243246,-428.26850706702515,-428.26850706702515,-428.26850706702515,0.0,0.0,0.0,1278.2878601967564
